Data,Nome_Feriado,Tipo_Feriado,Descricao,Sigla_Estado,Municipio
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Regente Feijó 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Reginópolis 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Registro 
03/12/2025,Feriado Municipal,MUNICIPAL,,SP,Registro 
28/02/2025,Feriado Municipal,MUNICIPAL,,SP,Restinga 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Restinga 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Restinga 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeira 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeira 
05/03/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão Bonito 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão Bonito 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão Branco 
06/09/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão Branco 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Ribeirão Branco 
07/04/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão Corrente 
14/09/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão Corrente 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Ribeirão Corrente 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Ribeirão do Sul 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Ribeirão do Sul 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Ribeirão Pires 
19/06/2025,Corpus Christi,MUNICIPAL,,SP,Ribeirão Pires 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 4.653/2002,SP,Ribeirão Pires 
20/01/2025,São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da cidade, conforme Lei 11919/09 de 10/03/2009",SP,Ribeirão Preto 
18/04/2025,Sexta-feira Santa,MUNICIPAL,conforme Lei 11919/09 de 10/03/2009,SP,Ribeirão Preto 
19/06/2025,Aniversário da cidade,MUNICIPAL,Santa Juliana Falconieri,SP,Ribeirão Preto 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Rifaina 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Rifaina 
24/12/2025,Feriado Municipal,MUNICIPAL,,SP,Rifaina 
20/08/2025,Feriado Municipal,MUNICIPAL,,SP,Rincão 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1657/2007,SP,Rincão 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Rio Claro 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 03718/2006,SP,Rio Claro 
10/07/2025,Feriado Municipal,MUNICIPAL,,SP,Rio das Pedras 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Rio das Pedras 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Rio das Pedras 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Rio Grande da Serra 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,Rio Grande da Serra 
26/03/2025,Feriado Municipal,MUNICIPAL,,SP,Riolândia 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Riolândia 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Riolândia 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Riversul 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Riversul 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Riversul 
02/02/2025,Feriado Municipal,MUNICIPAL,,SP,Rosana 
05/11/2025,Feriado Municipal,MUNICIPAL,,SP,Rosana 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Roseira 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Roseira 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Roseira 
24/08/2025,Feriado Municipal,MUNICIPAL,,SP,Rubiácea 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Rubiácea 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Rubiácea 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Sabino 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Sabino 
18/02/2025,Feriado Municipal,MUNICIPAL,,SP,Sagres 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Sales 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Sales Oliveira 
28/02/2025,Feriado Municipal,MUNICIPAL,,SP,Salesópolis 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Salesópolis 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Salesópolis 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Salmourão 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Salmourão 
19/05/2025,Feriado Municipal,MUNICIPAL,,SP,Saltinho 
30/06/2025,Feriado Municipal,MUNICIPAL,,SP,Saltinho 
08/09/2025,Nossa Sra Mont Serrat,MUNICIPAL,Dia da Padroeira da Cidade,SP,Salto 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2933, de 2009",SP,Salto 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Salto de Pirapora 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Salto de Pirapora 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Salto Grande 
27/12/2025,Feriado Municipal,MUNICIPAL,,SP,Salto Grande 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Sandovalina 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Sandovalina 
22/03/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Adélia 
16/12/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Adélia 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Albertina 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 535 de 05 de dezembro de 2007,SP,Santa Albertina 
04/12/2025,Santa Bárbara,MUNICIPAL,"Dia de Santa Bárbara, padroeira da cidade",SP,Santa Bárbara d'Oeste 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Branca 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Clara d'Oeste 
20/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Clara d'Oeste 
11/08/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Clara d'Oeste 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Cruz da Conceição 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Cruz da Conceição 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Cruz das Palmeiras 
14/09/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Cruz das Palmeiras 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Cruz do Rio Pardo 
13/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Cruz do Rio Pardo 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Ernestina 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Fé do Sul 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Gertrudes 
16/08/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Gertrudes 
04/07/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Isabel 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2396/2007,SP,Santa Isabel 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Santa Lúcia 
19/12/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Lúcia 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Maria da Serra 
24/09/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Mercedes 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Santa Mercedes 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Rita do Passa Quatro 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santa Rita d'Oeste 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Santa Rosa de Viterbo 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Santa Rosa de Viterbo 
04/09/2025,Aniversário da Cidade,MUNICIPAL,Aniversário de Santa Rosa de Viterbo,SP,Santa Rosa de Viterbo 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal no 3113/07 de 27 de junho de 2007,SP,Santa Rosa de Viterbo 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Santana da Ponte Pensa 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Santana da Ponte Pensa 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Santana de Parnaíba 
14/11/2025,Feriado Municipal,MUNICIPAL,,SP,Santana de Parnaíba 
22/01/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Anastácio 
19/11/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Anastácio 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Anastácio 
08/04/2025,Aniversário da cidade,MUNICIPAL,,SP,Santo André 
18/04/2025,Sexta-feira Santa,MUNICIPAL,"conforme Decreto 16.465, DE 18 de dezembro de 2013",SP,Santo André 
19/06/2025,Corpus Christi,MUNICIPAL,"conforme Decreto 16.465, DE 18 de dezembro de 2013",SP,Santo André 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 8578, de 12.02.2003",SP,Santo André 
06/01/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Antônio da Alegria 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Santo Antônio da Alegria 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Santo Antônio de Posse 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Antônio de Posse 
26/03/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Antônio do Jardim 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Santo Antônio do Jardim 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Santo Antônio do Jardim 
26/01/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Antônio do Pinhal 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Santo Antônio do Pinhal 
19/04/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Expedito 
10/12/2025,Feriado Municipal,MUNICIPAL,,SP,Santo Expedito 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,Santópolis do Aguapeí 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Santópolis do Aguapeí 
27/11/2025,Feriado Municipal,MUNICIPAL,,SP,Santópolis do Aguapeí 
26/01/2025,Aniversário da Cidade,MUNICIPAL,Feriado para Comemoração do Aniversário da Cidade de Santos,SP,Santos 
08/09/2025,N. Sra do Monte Serrat,MUNICIPAL,Feriado em Comemoração ao dia de Nossa Senha de Monte Serrat,SP,Santos 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Art.245 da Lei Orgânica do Município,SP,Santos 
11/07/2025,Feriado Municipal,MUNICIPAL,,SP,São Bento do Sapucaí 
16/08/2025,Feriado Municipal,MUNICIPAL,,SP,São Bento do Sapucaí 
18/04/2025,Sexta-feira santa,MUNICIPAL,Sexta-feira santa,SP,São Bernardo do Campo 
19/06/2025,Corpus Christi,MUNICIPAL,conforme Decreto 18.735 de 19 de dezembro de 2013,SP,São Bernardo do Campo 
20/08/2025,Aniversário da cidade,MUNICIPAL,,SP,São Bernardo do Campo 
20/11/2025,Consciência Negra,MUNICIPAL,Feriado do Dia da Consciência Negra,SP,São Bernardo do Campo 
28/07/2025,Feriado Municipal,MUNICIPAL,,SP,São Caetano do Sul 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 4446, de 2009",SP,São Caetano do Sul 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,São Carlos 
04/11/2025,Feriado Municipal,MUNICIPAL,,SP,São Carlos 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,São Francisco 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,São João da Boa Vista 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1982, de 2006",SP,São João da Boa Vista 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,São João das Duas Pontes 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,São João do Pau d'Alho 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,São João do Pau d'Alho 
30/05/2025,Feriado Municipal,MUNICIPAL,,SP,São Joaquim da Barra 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,São Joaquim da Barra 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,São José da Bela Vista 
03/04/2025,Feriado Municipal,MUNICIPAL,,SP,São José da Bela Vista 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,São José da Bela Vista 
09/03/2025,Feriado Municipal,MUNICIPAL,,SP,São José do Barreiro 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,São José do Barreiro 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,São José do Rio Pardo 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,São José do Rio Pardo 
19/03/2025,Dia de São José,MUNICIPAL,,SP,São José do Rio Preto 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,São José do Rio Preto 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,São José do Rio Preto 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,São José do Rio Preto 
08/12/2025,Imaculada Conceição,MUNICIPAL,,SP,São José do Rio Preto 
19/03/2025,"Dia de São José, Padroeiro da Cidade - Lei 2.096, de 30/11/2012",MUNICIPAL,"De acordo com a Lei nº 8821, de 27/11/2012",SP,São José dos Campos 
18/04/2025,Sexta-feira Santa,MUNICIPAL,,SP,São José dos Campos 
19/06/2025,Corpus Christi,MUNICIPAL,,SP,São José dos Campos 
27/07/2025,"Data de Fundação da Cidade - Lei 1324, DE 23/02/1967",MUNICIPAL, https://www.leismunicipais.com.br/a/sp/s/sao-jose-dos-campos/lei-ordinaria/1967/132/1324/lei-ordinaria-n-1324-1967-dispoe-sobre-os-feriados-locais.html,SP,São José dos Campos 
12/03/2025,Feriado Municipal,MUNICIPAL,,SP,São Lourenço da Serra 
10/08/2025,Feriado Municipal,MUNICIPAL,,SP,São Lourenço da Serra 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,São Lourenço da Serra 
18/04/2025,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SP,São Luís do Paraitinga 
21/04/2025,São Benedito,MUNICIPAL,Dia de São Benedito,SP,São Luís do Paraitinga 
08/05/2025,Aniversário da cidade,MUNICIPAL,Celebração da fundação do município,SP,São Luís do Paraitinga 
19/08/2025,São Luiz de Tolosa,MUNICIPAL,Padroeiro do município,SP,São Luís do Paraitinga 
08/12/2025,Nossa Sra da Conceição,MUNICIPAL,Consagração a Nossa Senhora,SP,São Luís do Paraitinga 
17/06/2025,Feriado Municipal,MUNICIPAL,,SP,São Manuel 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,São Manuel 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal n° 790/2010,SP,São Manuel 
01/04/2025,Feriado Municipal,MUNICIPAL,,SP,São Miguel Arcanjo 
29/09/2025,Feriado Municipal,MUNICIPAL,,SP,São Miguel Arcanjo 
25/01/2025,Aniversário da Cidade,MUNICIPAL,conforme Lei nº 14.485 de 19 de julho de 2007,SP,São Paulo 
18/04/2025,Sexta-feira Santa,MUNICIPAL,conforme Lei nº 14.485 de 19 de julho de 2007,SP,São Paulo 
19/06/2025,Corpus Christi,MUNICIPAL,conforme Lei nº 14.485 de 19 de julho de 2007,SP,São Paulo 
02/11/2025,Finados,MUNICIPAL,conforme Lei nº 14.485 de 19 de julho de 2007,SP,São Paulo 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,conforme Lei nº 14.485 de 19 de julho de 2007,SP,São Paulo 
22/02/2025,Feriado Municipal,MUNICIPAL,,SP,São Pedro 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,São Pedro 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,São Pedro 
29/05/2025,Feriado Municipal,MUNICIPAL,,SP,São Pedro do Turvo 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,São Pedro do Turvo 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,São Pedro do Turvo 
16/08/2025,Feriado Municipal,MUNICIPAL,,SP,São Roque 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,São Sebastião 
16/03/2025,Feriado Municipal,MUNICIPAL,,SP,São Sebastião 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Homenagem a Zumbi dos Palmares, dia da consciência negra.",SP,São Sebastião 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,São Sebastião da Grama 
04/11/2025,Feriado Municipal,MUNICIPAL,,SP,São Sebastião da Grama 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,São Simão 
22/01/2025,Aniversário da Cidade,MUNICIPAL,"Aniversário da Fundação de São Vicente, conforme Lei Municipal 1.332/67",SP,São Vicente 
18/04/2025,Sexta-Feria Santa,MUNICIPAL,"Sexta-Feria Santa, conforme Lei Municipal 1.332/67",SP,São Vicente 
19/06/2025,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme Lei Municipal 1.332/67",SP,São Vicente 
02/11/2025,Finados,MUNICIPAL,"Dia de Finados, conforme Lei Municipal 1.332/67",SP,São Vicente 
20/11/2025,Consciência Negra,MUNICIPAL,"Dia da Consciência Negra, definido pela lei Municipal 1.814-A/06, , alterada pela Lei 1.926/07",SP,São Vicente 
13/03/2025,Feriado Municipal,MUNICIPAL,,SP,Sarapuí 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Sarapuí 
18/02/2025,Feriado Municipal,MUNICIPAL,,SP,Sarutaiá 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Sarutaiá 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Sebastianópolis do Sul 
28/02/2025,Feriado Municipal,MUNICIPAL,,SP,Sebastianópolis do Sul 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Sebastianópolis do Sul 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Sebastianópolis do Sul 
14/11/2025,Feriado Municipal,MUNICIPAL,,SP,Serra Azul 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Serra Azul 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Serra Azul 
23/09/2025,Feriado Municipal,MUNICIPAL,,SP,Serra Negra 
01/11/2025,Feriado Municipal,MUNICIPAL,,SP,Serra Negra 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Serra Negra 
10/04/2025,Feriado Municipal,MUNICIPAL,,SP,Serrana 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Serrana 
05/12/2025,Feriado Municipal,MUNICIPAL,,SP,Sertãozinho 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Sete Barras 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No. 1.508/2009,SP,Sete Barras 
18/12/2025,Feriado Municipal,MUNICIPAL,,SP,Sete Barras 
19/02/2025,Feriado Municipal,MUNICIPAL,,SP,Severínia 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Severínia 
01/11/2025,Feriado Municipal,MUNICIPAL,,SP,Severínia 
28/02/2025,Feriado Municipal,MUNICIPAL,,SP,Silveiras 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Silveiras 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Socorro 
15/08/2025,Aniversário da cidade,MUNICIPAL,,SP,Sorocaba 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 8120, de 2007",SP,Sorocaba 
10/09/2025,Feriado Municipal,MUNICIPAL,,SP,Sud Mennucci 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Sud Mennucci 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Sumaré 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3922, de 2004",SP,Sumaré 
20/01/2025,"Dia de São Sebastião, padroeiro da Cidade",MUNICIPAL,http://leismunicipa.is/tgpch,SP,Suzano 
02/04/2025,Feriado Municipal,MUNICIPAL,,SP,Suzano 
18/04/2025,Sexta-feira Santa,MUNICIPAL,conforme Decreto Municipal nº 8652 de 06 de janeiro de 2015,SP,Suzano 
19/06/2025,Corpus Christi,MUNICIPAL,conforme Decreto Municipal nº 8652 de 06 de janeiro de 2015,SP,Suzano 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 4319, de 2009",SP,Suzano 
27/11/2025,Feriado Municipal,MUNICIPAL,,SP,Tabapuã 
19/02/2025,Aniversário da cidade,MUNICIPAL,Emancipação do Município,SP,Taboão da Serra 
18/04/2025,Sexta-feira santa,MUNICIPAL,Sexta-feira santa,SP,Taboão da Serra 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Taboão da Serra 
01/10/2025,Amor Misericordioso,MUNICIPAL,"Dia do Amor Misericordioso de Deus, de acordo com a lei 051/2015.",SP,Taboão da Serra 
01/11/2025,Feriado Municipal,MUNICIPAL,,SP,Taciba 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Taciba 
18/02/2025,Feriado Municipal,MUNICIPAL,,SP,Taguaí 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Taguaí 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Taiaçu 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Taiaçu 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Taiúva 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Taiúva 
16/06/2025,Feriado Municipal,MUNICIPAL,,SP,Tambaú 
20/08/2025,Feriado Municipal,MUNICIPAL,,SP,Tambaú 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Tanabi 
19/02/2025,Feriado Municipal,MUNICIPAL,,SP,Tapiraí 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Tapiraí 
25/11/2025,Feriado Municipal,MUNICIPAL,,SP,Tapiraí 
27/12/2025,Feriado Municipal,MUNICIPAL,,SP,Tapiratiba 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Taquaritinga 
16/08/2025,Feriado Municipal,MUNICIPAL,,SP,Taquaritinga 
16/08/2025,Feriado Municipal,MUNICIPAL,,SP,Taquarituba 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Tarabai 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Tarabai 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Tarabai 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Tarumã 
11/08/2025,Feriado Municipal,MUNICIPAL,,SP,Tatuí 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Tatuí 
18/04/2025,Sexta-feira da Paixão,MUNICIPAL,"Sexta-feira da paixão, conforme Lei nº 4.128/07",SP,Taubaté 
22/04/2025,São Benedito,MUNICIPAL,"Festa de São Benedito, conforme Lei nº 4.128/07",SP,Taubaté 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Taubaté 
04/10/2025,São Francisco de Assis,MUNICIPAL,"Comemorações do dia do padroeiro da cidade, São Francisco de Assis, conforme Lei nº 4.128/07",SP,Taubaté 
05/12/2025,Aniversário da Cidade,MUNICIPAL,"Aniversário da Cidade de Taubaté, conforme Lei nº 4.562/11",SP,Taubaté 
25/04/2025,Feriado Municipal,MUNICIPAL,,SP,Tejupá 
26/05/2025,Feriado Municipal,MUNICIPAL,,SP,Tejupá 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Tejupá 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Teodoro Sampaio 
27/06/2025,Feriado Municipal,MUNICIPAL,,SP,Teodoro Sampaio 
04/03/2025,Carnaval,MUNICIPAL,"Feriado de Carnaval, conforme lei nº 1242, de 26 de junho de 2014",SP,Terra Roxa 
26/03/2025,Feriado Municipal,MUNICIPAL,,SP,Terra Roxa 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,"Feriado conforme lei nº 1242, de 26 de junho de 2014",SP,Terra Roxa 
19/06/2025,Corpus Christi,MUNICIPAL,"Feriado conforme lei nº 1242, de 26 de junho de 2014",SP,Terra Roxa 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Terra Roxa 
08/03/2025,Feriado Municipal,MUNICIPAL,,SP,Tietê 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Tietê 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Timburi 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Torrinha 
07/04/2025,Feriado Municipal,MUNICIPAL,,SP,Torrinha 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Torrinha 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Tremembé 
26/11/2025,Feriado Municipal,MUNICIPAL,,SP,Tremembé 
05/01/2025,Feriado Municipal,MUNICIPAL,,SP,Três Fronteiras 
18/02/2025,Feriado Municipal,MUNICIPAL,,SP,Três Fronteiras 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Tupã 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Tupi Paulista 
28/08/2025,Feriado Municipal,MUNICIPAL,,SP,Tupi Paulista 
19/07/2025,Feriado Municipal,MUNICIPAL,,SP,Turiúba 
27/09/2025,Feriado Municipal,MUNICIPAL,,SP,Turiúba 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Turiúba 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Turmalina 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Turmalina 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Ubatuba 
14/09/2025,Feriado Municipal,MUNICIPAL,,SP,Ubatuba 
28/10/2025,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Ubatuba,SP,Ubatuba 
28/03/2025,Feriado Municipal,MUNICIPAL,,SP,Uchoa 
08/07/2025,Feriado Municipal,MUNICIPAL,,SP,Uchoa 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,União Paulista 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,União Paulista 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,União Paulista 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Urânia 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Urânia 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Uru 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Uru 
10/08/2025,São Lourenço,MUNICIPAL,"Dia de São Lourenço, Padroeiro de Urupês",SP,Urupês 
24/09/2025,Aniversário da Cidade,MUNICIPAL,Aniversário de Urupês,SP,Urupês 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Valentim Gentil 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,Valentim Gentil 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Valinhos 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Valinhos 
24/05/2025,Feriado Municipal,MUNICIPAL,,SP,Valparaíso 
30/05/2025,Feriado Municipal,MUNICIPAL,,SP,Valparaíso 
